-0.243299	-0.051662	-0.002793	-1.873760	-0.838880	-4.076800	-96.800000	-145.000000	541.300000	0.741577	-2.367554	67.955933	11.075083	-113.861381	-27.739680	11.075083	-113.861381	-27.739680	-3.148855	0.890027	0.000000	4	26	1	1	11	0
-0.005934	0.061087	0.023736	-2.273600	0.917280	-9.415840	-96.800000	-145.000000	541.300000	0.725098	-2.367554	67.955933	11.075083	-113.861381	-27.739680	10.982791	-113.850728	-27.754680	-3.148855	0.890027	0.000000	4	26	1	1	12	0
0.122522	0.080634	0.017104	2.438240	1.928640	-7.306880	-96.800000	-145.000000	541.300000	0.730591	-2.362061	67.955933	10.890500	-113.861381	-27.769680	10.890500	-113.840075	-27.769680	-3.148855	0.890027	-0.200000	4	26	2	1	13	0
-0.234223	-0.031067	-0.001396	-2.399040	-0.901600	-4.264960	-96.800000	-145.000000	541.300000	0.730591	-2.362061	67.955933	10.890500	-113.861381	-27.769680	10.853583	-113.829422	-27.777680	-3.148855	0.890027	-0.200000	4	26	2	1	14	0
0.225846	0.079936	0.019548	2.461760	0.439040	-6.640480	-24.400000	-91.000000	-75.200000	0.730591	-2.351074	67.961426	10.890500	-113.861381	-27.769680	10.816666	-113.818770	-27.785680	-3.144136	0.850826	-0.200000	4	26	2	2	15	0
0.045029	-0.020246	0.003142	0.000000	-3.049760	-7.385280	-24.400000	-91.000000	-75.200000	0.741577	-2.351074	67.961426	10.890500	-113.861381	-27.769680	10.779750	-113.808117	-27.793680	-3.144136	0.850826	-0.200000	4	26	2	2	16	0
-0.249931	-0.000000	-0.031765	-2.744000	-2.046240	-3.292800	-24.400000	-91.000000	-75.200000	0.730591	-2.356567	67.961426	10.890500	-113.861381	-27.769680	10.742833	-113.797464	-27.801680	-3.144136	0.850826	-0.200000	4	26	2	2	17	0
-0.092153	0.013265	0.006981	-2.783200	-0.509600	-9.368800	-50.500000	-173.400000	133.600000	0.747070	-2.120361	67.994385	10.705917	-113.861381	-27.809680	10.705917	-113.786811	-27.809680	-3.166033	0.679143	-0.466667	4	26	3	3	18	0
0.008727	0.109956	0.038746	-0.642880	1.246560	-12.348000	-50.500000	-0.000000	133.600000	0.747070	-2.114868	67.999878	10.705917	-113.861381	-27.809680	10.685407	-113.776158	-27.811902	-3.166033	0.679143	-0.466667	4	26	3	3	19	0
0.226893	0.074002	0.015359	2.500960	0.415520	-9.925440	-50.500000	-173.400000	133.600000	0.758057	-2.109375	67.999878	10.705917	-113.861381	-27.809680	10.664898	-113.765505	-27.814125	-3.166033	0.679143	-0.466667	4	26	3	3	20	0
0.059690	-0.013614	-0.005934	-0.290080	-3.708320	-10.435040	-50.500000	-173.400000	133.600000	0.000000	-2.109375	67.999878	10.705917	-113.861381	-27.809680	10.644389	-113.754852	-27.816347	-3.166033	0.679143	-0.466667	4	26	3	3	21	0
-0.190590	-0.030369	-0.002443	-2.900800	-0.776160	-6.820800	-50.500000	-173.400000	133.600000	0.758057	-2.109375	67.999878	10.705917	-113.861381	-27.809680	10.623880	-113.744199	-27.818569	-3.166033	0.679143	-0.466667	4	26	3	3	22	0
