-0.008029	-0.001047	0.001047	-0.078400	0.141120	-10.082240	590.100000	313.200000	-361.300000	-0.346069	0.186768	-115.323487	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	2	2	11	0
-0.006283	-0.005585	0.002094	-0.125440	0.023520	-9.682400	576.900000	317.100000	-332.400000	-0.340576	0.186768	-115.323487	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	2	3	12	0
0.002443	0.001047	0.002094	-0.039200	0.203840	-9.666720	576.900000	317.100000	-332.400000	-0.340576	0.186768	-115.323487	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	2	3	13	0
-0.005934	-0.007679	0.004189	-0.039200	0.203840	-9.666720	576.900000	317.100000	-332.400000	-0.346069	0.186768	-115.323487	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	2	3	14	0
0.010472	0.001047	0.003491	-0.070560	0.078400	-9.752960	576.900000	317.100000	-332.400000	-0.346069	0.181274	-115.323487	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	2	3	15	0
-0.007679	-0.001396	0.006283	-0.125440	-0.047040	-9.807840	576.900000	317.100000	-332.400000	-0.346069	0.181274	-115.323487	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	2	3	16	0
-0.008727	-0.001396	0.008378	0.164640	0.101920	-9.847040	582.300000	312.800000	-362.100000	-0.340576	0.181274	-115.317994	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	4	4	19	0
-0.004538	-0.001396	0.004538	-0.172480	0.360640	-10.019520	582.300000	312.800000	-362.100000	-0.346069	0.181274	-115.317994	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	4	4	20	0
-0.004538	-0.001396	0.004538	0.156800	-0.156800	-9.800000	582.300000	312.800000	-362.100000	-0.346069	0.181274	-115.317994	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	4	4	21	0
-0.002094	0.000349	0.004538	-0.125440	-0.086240	-9.674560	582.300000	312.800000	-362.100000	-0.340576	0.181274	-115.317994	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	4	4	22	0
