-0.007330	0.027925	-0.006283	0.533120	-0.768320	-5.535040	43.200000	636.300000	828.300000	4.251709	1.620483	-158.697511	-18.642475	-107.554989	-28.469253	-18.642475	-107.554989	-28.469253	-0.138027	-3.828068	0.266681	4	27	107	111	1010	4
-0.007330	0.027925	-0.006283	-0.713440	-0.243040	-3.920000	43.200000	636.300000	828.300000	4.229736	1.620483	-158.697511	-18.642475	-107.554989	-28.469253	-18.643412	-107.583397	-28.467587	-0.138027	-3.828068	0.266681	4	27	107	111	1011	4
-0.212930	0.140324	0.015708	-0.713440	-0.243040	-3.920000	43.200000	636.300000	828.300000	4.202271	1.625977	-158.692018	-18.642475	-107.554989	-28.469253	-18.644349	-107.611805	-28.465920	-0.120033	-3.832287	0.133344	4	27	107	112	1012	4
-0.145211	0.197920	0.024086	-0.713440	-0.243040	-3.920000	43.200000	636.300000	828.300000	4.185791	1.642456	-158.692018	-18.642475	-107.554989	-28.469253	-18.645286	-107.640213	-28.464253	-0.120033	-3.832287	0.133344	4	27	107	112	1013	4
0.242252	0.056549	-0.003142	-0.713440	-0.243040	-3.920000	43.200000	636.300000	828.300000	4.191284	1.647949	-158.692018	-18.642475	-107.554989	-28.469253	-18.646223	-107.668621	-28.462586	-0.120033	-3.832287	0.133344	4	27	107	112	1014	4
-0.218515	0.003491	-0.012915	-0.987840	-0.235200	-4.508000	43.200000	636.300000	828.300000	4.185791	1.653442	-158.692018	-18.642475	-107.554989	-28.469253	-18.647160	-107.697028	-28.460920	-0.120033	-3.832287	0.133344	4	27	107	112	1015	4
0.201411	0.065973	-0.041539	-0.987840	-0.235200	-4.508000	43.200000	636.300000	828.300000	3.944092	1.614990	-158.812867	-18.642475	-107.725436	-28.459253	-18.648097	-107.725436	-28.459253	-0.132971	-3.800174	0.133340	4	27	108	113	1016	4
0.282394	-0.048869	-0.064577	-0.987840	-0.235200	-4.508000	43.200000	636.300000	828.300000	3.966064	1.609497	-158.812867	-18.642475	-107.725436	-28.459253	-18.649033	-107.759526	-28.455253	-0.132971	-3.800174	0.133340	4	27	108	113	1017	4
-0.053058	-0.069464	-0.053407	-2.344160	-2.108960	-10.631040	43.200000	636.300000	828.300000	3.966064	1.604004	-158.823854	-18.642475	-107.725436	-28.459253	-18.649970	-107.793615	-28.451253	-0.132971	-3.800174	0.133340	4	27	108	113	1018	4
-0.001047	-0.048520	-0.037350	-3.347680	-2.336320	-12.206880	43.200000	636.300000	828.300000	3.966064	1.604004	-158.823854	-18.642475	-107.725436	-28.459253	-18.650907	-107.827705	-28.447252	-0.132971	-3.800174	0.133340	4	27	108	113	1019	4
