
+000.200,+000.000,-000.350,-000.293,+000.947,+009.668,,252,-29,-415
+000.200,+000.000,-000.350,-000.293,+000.947,+009.668,,252,-29,-415
+000.200,+000.050,-000.300,-000.293,+000.947,+009.668,,252,-29,-415
+000.200,+000.050,-000.300,-000.293,+000.947,+009.668,,252,-29,-415
+000.250,+000.000,-000.250,-000.293,+000.947,+009.668,,252,-29,-415
+000.250,+000.000,-000.250,-000.293,+000.947,+009.668,,252,-29,-415
+000.250,+000.000,-000.150,-000.293,+000.914,+009.668,,252,-29,-415
+000.250,+000.000,-000.150,-000.293,+000.914,+009.668,,252,-29,-415
+000.300,+000.000,-000.100,-000.293,+000.914,+009.668,,252,-29,-415
+000.300,+000.000,-000.100,-000.293,+000.914,+009.668,,249,-26,-416
+000.300,+000.000,-000.050,-000.293,+000.947,+009.668,,249,-26,-416
+000.300,+000.000,-000.050,-000.293,+000.947,+009.668,,249,-26,-416
+000.300,+000.000,+000.000,-000.293,+000.947,+009.668,,249,-26,-416
+000.300,+000.000,+000.000,-000.293,+000.947,+009.668,,249,-26,-416
+000.250,+000.000,+000.100,-000.293,+000.947,+009.668,,249,-26,-416
+000.250,+000.000,+000.100,-000.293,+000.947,+009.668,,249,-26,-416
+000.250,-000.050,+000.100,-000.293,+000.947,+009.668,,249,-26,-416
+000.250,-000.050,+000.100,-000.293,+000.947,+009.668,,249,-26,-416
+000.250,+000.000,+000.100,-000.293,+000.947,+009.668,,249,-26,-416
+000.250,+000.000,+000.100,-000.293,+000.947,+009.668,,249,-26,-416
+000.200,+000.000,+000.050,-000.326,+000.947,+009.668,,249,-26,-416
+000.200,+000.000,+000.050,-000.326,+000.947,+009.668,,249,-26,-416
+000.200,+000.000,+000.050,-000.326,+000.947,+009.668,,249,-26,-416
+000.200,+000.000,+000.050,-000.326,+000.947,+009.668,,249,-26,-416
+000.250,+000.000,+000.050,-000.326,+000.947,+009.668,,249,-26,-416
+000.250,+000.000,+000.050,-000.326,+000.947,+009.668,,249,-26,-416
+000.250,+000.000,+000.000,-000.326,+000.947,+009.668,,251,-27,-416
+000.250,+000.000,+000.000,-000.326,+000.947,+009.668,,251,-27,-416
+000.300,+000.000,-000.050,-000.293,+000.947,+009.668,,251,-27,-416
+000.300,+000.000,-000.050,-000.293,+000.947,+009.668,,251,-27,-416
+000.300,+000.000,-000.050,-000.293,+000.947,+009.668,,251,-27,-416
+000.300,+000.000,-000.050,-000.293,+000.947,+009.668,,251,-27,-416
+000.300,-000.050,-000.100,-000.293,+000.947,+009.668,,251,-27,-416
+000.300,-000.050,-000.100,-000.293,+000.947,+009.668,,251,-27,-416
+000.300,-000.050,-000.100,-000.293,+000.947,+009.668,,251,-27,-416
+000.300,-000.050,-000.100,-000.293,+000.947,+009.668,,251,-27,-416
+000.250,-000.100,-000.100,-000.293,+000.947,+009.668,,251,-27,-416
+000.250,-000.100,-000.100,-000.293,+000.947,+009.668,,251,-27,-416
+000.200,-000.100,-000.100,-000.293,+000.947,+009.668,,251,-27,-416
+000.200,-000.100,-000.100,-000.293,+000.947,+009.668,,251,-27,-416
+000.150,-000.150,-000.100,-000.293,+000.947,+009.668,,251,-27,-416
+000.150,-000.150,-000.100,-000.293,+000.947,+009.668,,251,-27,-416
+000.100,-000.150,-000.150,-000.293,+000.947,+009.668,,249,-25,-416
+000.100,-000.150,-000.150,-000.293,+000.947,+009.668,,249,-25,-416
+000.100,-000.150,-000.150,-000.293,+000.947,+009.668,,249,-25,-416
+000.100,-000.150,-000.150,-000.293,+000.947,+009.668,,249,-25,-416
+000.050,-000.100,-000.200,-000.293,+000.914,+009.668,,249,-25,-416
+000.050,-000.100,-000.200,-000.293,+000.914,+009.668,,249,-25,-416
+000.100,-000.100,-000.200,-000.293,+000.947,+009.668,,249,-25,-416
+000.100,-000.100,-000.200,-000.293,+000.947,+009.668,,249,-25,-416
+000.100,-000.050,-000.250,-000.293,+000.947,+009.668,,249,-25,-416
+000.100,-000.050,-000.250,-000.293,+000.947,+009.668,,249,-25,-416
+000.100,-000.050,-000.250,-000.293,+000.947,+009.668,,249,-25,-416
+000.100,-000.050,-000.250,-000.293,+000.947,+009.668,,249,-25,-416
+000.150,-000.050,-000.300,-000.293,+000.947,+009.668,,249,-25,-416
+000.150,-000.050,-000.300,-000.293,+000.947,+009.668,,249,-25,-416
+000.200,-000.050,-000.250,-000.293,+000.947,+009.668,,249,-25,-416
+000.200,-000.050,-000.250,-000.293,+000.947,+009.668,,249,-25,-416
+000.200,-000.050,-000.250,-000.293,+000.947,+009.668,,248,-29,-419
+000.200,-000.050,-000.250,-000.293,+000.947,+009.668,,248,-29,-419
+000.250,-000.100,-000.250,-000.293,+000.947,+009.668,,248,-29,-419
+000.250,-000.100,-000.250,-000.293,+000.947,+009.668,,248,-29,-419
+000.250,-000.100,-000.250,-000.293,+000.947,+009.668,,248,-29,-419
+000.250,-000.100,-000.250,-000.293,+000.947,+009.668,,248,-29,-419
+000.250,-000.150,-000.200,-000.293,+000.947,+009.668,,248,-29,-419
+000.250,-000.150,-000.200,-000.293,+000.947,+009.668,,248,-29,-419
+000.300,-000.150,-000.200,-000.293,+000.947,+009.701,,248,-29,-419
+000.300,-000.150,-000.200,-000.293,+000.947,+009.701,,248,-29,-419
+000.300,-000.150,-000.200,-000.293,+000.947,+009.701,,248,-29,-419
+000.300,-000.150,-000.200,-000.293,+000.947,+009.701,,248,-29,-419
+000.300,-000.200,-000.200,-000.326,+000.947,+009.701,,248,-29,-419
+000.300,-000.200,-000.200,-000.326,+000.947,+009.701,,248,-29,-419
+000.350,-000.250,-000.150,-000.326,+000.947,+009.701,,248,-29,-419
+000.350,-000.250,-000.150,-000.326,+000.947,+009.701,,248,-29,-419
+000.300,-000.300,-000.150,-000.326,+000.947,+009.701,,249,-25,-419
+000.300,-000.300,-000.150,-000.326,+000.947,+009.701,,249,-25,-419
+000.300,-000.300,-000.150,-000.326,+000.947,+009.701,,249,-25,-419
+000.300,-000.300,-000.150,-000.326,+000.947,+009.701,,249,-25,-419
+000.350,-000.300,-000.150,-000.326,+000.947,+009.701,,249,-25,-419
+000.350,-000.300,-000.150,-000.326,+000.947,+009.701,,249,-25,-419
+000.300,-000.300,-000.150,-000.293,+000.947,+009.701,,249,-25,-419
+000.300,-000.300,-000.150,-000.293,+000.947,+009.701,,249,-25,-419
+000.300,-000.300,-000.150,-000.293,+000.947,+009.701,,249,-25,-419
+000.300,-000.300,-000.150,-000.293,+000.947,+009.701,,249,-25,-419
+000.350,-000.300,-000.150,-000.293,+000.914,+009.701,,249,-25,-419
+000.350,-000.300,-000.150,-000.293,+000.914,+009.701,,249,-25,-419
+000.300,-000.300,-000.200,-000.293,+000.947,+009.701,,249,-25,-419
+000.300,-000.300,-000.200,-000.293,+000.947,+009.701,,249,-25,-419
+000.300,-000.300,-000.200,-000.293,+000.947,+009.701,,249,-25,-419
+000.300,-000.300,-000.200,-000.293,+000.947,+009.701,,249,-25,-419
+000.300,-000.300,-000.200,-000.293,+000.947,+009.668,,249,-25,-419
+000.300,-000.300,-000.200,-000.293,+000.947,+009.668,,251,-30,-418
+000.250,-000.300,-000.150,-000.293,+000.947,+009.668,,251,-30,-418
+000.250,-000.300,-000.150,-000.293,+000.947,+009.668,,251,-30,-418
+000.250,-000.300,-000.150,-000.293,+000.947,+009.668,,251,-30,-418
+000.250,-000.300,-000.150,-000.293,+000.947,+009.668,,251,-30,-418
+000.200,-000.300,-000.150,-000.293,+000.947,+009.668,,251,-30,-418
+000.200,-000.300,-000.150,-000.293,+000.947,+009.668,,251,-30,-418
+000.200,-000.300,-000.100,-000.293,+000.947,+009.668,,251,-30,-418
+000.200,-000.300,-000.100,-000.293,+000.947,+009.668,,251,-30,-418
+000.200,-000.250,-000.050,-000.293,+000.947,+009.668,,251,-30,-418
+000.200,-000.250,-000.050,-000.293,+000.947,+009.668,,251,-30,-418
+000.150,-000.250,+000.000,-000.293,+000.947,+009.668,,251,-30,-418
+000.150,-000.250,+000.000,-000.293,+000.947,+009.668,,251,-30,-418
+000.150,-000.200,+000.000,-000.293,+000.947,+009.668,,251,-30,-418
+000.150,-000.200,+000.000,-000.293,+000.947,+009.668,,251,-30,-418
+000.150,-000.150,+000.000,-000.293,+000.947,+009.668,,251,-30,-418
+000.150,-000.150,+000.000,-000.293,+000.947,+009.668,,248,-25,-416
+000.150,-000.100,+000.000,-000.293,+000.947,+009.701,,248,-25,-416
+000.150,-000.100,+000.000,-000.293,+000.947,+009.701,,248,-25,-416
+000.150,-000.050,+000.000,-000.293,+000.947,+009.701,,248,-25,-416
+000.150,-000.050,+000.000,-000.293,+000.947,+009.701,,248,-25,-416
+000.200,+000.000,+000.000,-000.293,+000.947,+009.668,,248,-25,-416
+000.200,+000.000,+000.000,-000.293,+000.947,+009.668,,248,-25,-416
+000.200,+000.000,-000.050,-000.293,+000.947,+009.668,,248,-25,-416
+000.200,+000.000,-000.050,-000.293,+000.947,+009.668,,248,-25,-416
+000.200,+000.000,-000.050,-000.326,+000.947,+009.668,,248,-25,-416
+000.200,+000.000,-000.050,-000.326,+000.947,+009.668,,248,-25,-416
+000.200,-000.050,-000.050,-000.326,+000.947,+009.668,,248,-25,-416
+000.200,-000.050,-000.050,-000.326,+000.947,+009.668,,248,-25,-416
+000.250,-000.050,-000.050,-000.326,+000.947,+009.668,,248,-25,-416
+000.250,-000.050,-000.050,-000.326,+000.947,+009.668,,248,-25,-416
+000.300,-000.050,-000.050,-000.326,+000.914,+009.668,,248,-25,-416
+000.300,-000.050,-000.050,-000.326,+000.914,+009.668,,250,-26,-415
+000.350,-000.100,-000.050,-000.326,+000.914,+009.668,,250,-26,-415
+000.350,-000.100,-000.050,-000.326,+000.914,+009.668,,250,-26,-415
+000.350,-000.100,-000.050,-000.326,+000.914,+009.701,,250,-26,-415
+000.350,-000.100,-000.050,-000.326,+000.914,+009.701,,250,-26,-415
+000.400,-000.150,-000.050,-000.326,+000.914,+009.701,,250,-26,-415
+000.400,-000.150,-000.050,-000.326,+000.914,+009.701,,250,-26,-415
+000.400,-000.150,-000.050,-000.326,+000.914,+009.701,,250,-26,-415
+000.400,-000.150,-000.050,-000.326,+000.914,+009.701,,250,-26,-415
+000.400,-000.200,-000.050,-000.326,+000.914,+009.701,,250,-26,-415
+000.400,-000.200,-000.050,-000.326,+000.914,+009.701,,250,-26,-415
+000.400,-000.200,-000.050,-000.326,+000.914,+009.668,,250,-26,-415
+000.400,-000.200,-000.050,-000.326,+000.914,+009.668,,250,-26,-415
+000.350,-000.250,+000.000,-000.326,+000.914,+009.668,,250,-26,-415
+000.350,-000.250,+000.000,-000.326,+000.914,+009.668,,250,-26,-415
+000.300,-000.250,+000.000,-000.293,+000.947,+009.668,,250,-26,-415
+000.300,-000.250,+000.000,-000.293,+000.947,+009.668,,250,-26,-418
+000.250,-000.250,-000.050,-000.293,+000.947,+009.701,,250,-26,-418
+000.250,-000.250,-000.050,-000.293,+000.947,+009.701,,250,-26,-418
+000.250,-000.200,+000.000,-000.293,+000.947,+009.701,,250,-26,-418
+000.250,-000.200,+000.000,-000.293,+000.947,+009.701,,250,-26,-418
+000.200,-000.150,+000.000,-000.293,+000.947,+009.701,,250,-26,-418
+000.200,-000.150,+000.000,-000.293,+000.947,+009.701,,250,-26,-418
+000.200,-000.100,-000.050,-000.293,+000.947,+009.701,,250,-26,-418
+000.200,-000.100,-000.050,-000.293,+000.947,+009.701,,250,-26,-418
+000.200,+000.000,-000.050,-000.293,+000.947,+009.701,,250,-26,-418
+000.200,+000.000,-000.050,-000.293,+000.947,+009.701,,250,-26,-418
+000.200,+000.050,-000.100,-000.293,+000.947,+009.701,,250,-26,-418
+000.200,+000.050,-000.100,-000.293,+000.947,+009.701,,250,-26,-418
+000.200,+000.100,-000.150,-000.293,+000.947,+009.701,,250,-26,-418
+000.200,+000.100,-000.150,-000.293,+000.947,+009.701,,250,-26,-418
+000.250,+000.100,-000.200,-000.293,+000.947,+009.668,,250,-26,-418
+000.250,+000.100,-000.200,-000.293,+000.947,+009.668,,250,-28,-417
+000.300,+000.100,-000.250,-000.293,+000.947,+009.668,,250,-28,-417
+000.300,+000.100,-000.250,-000.293,+000.947,+009.668,,250,-28,-417
+000.300,+000.050,-000.300,-000.293,+000.947,+009.668,,250,-28,-417
+000.300,+000.050,-000.300,-000.293,+000.947,+009.668,,250,-28,-417
+000.350,+000.050,-000.350,-000.293,+000.947,+009.668,,250,-28,-417
+000.350,+000.050,-000.350,-000.293,+000.947,+009.668,,250,-28,-417
+000.400,+000.000,-000.300,-000.293,+000.947,+009.668,,250,-28,-417
+000.400,+000.000,-000.300,-000.293,+000.947,+009.668,,250,-28,-417
+000.400,-000.050,-000.300,-000.293,+000.947,+009.668,,250,-28,-417
+000.400,-000.050,-000.300,-000.293,+000.947,+009.668,,250,-28,-417
+000.400,-000.100,-000.300,-000.293,+000.947,+009.701,,250,-28,-417
+000.400,-000.100,-000.300,-000.293,+000.947,+009.701,,250,-28,-417
+000.350,-000.150,-000.300,-000.326,+000.947,+009.701,,250,-28,-417
+000.350,-000.150,-000.300,-000.326,+000.947,+009.701,,250,-28,-417
+000.300,-000.150,-000.250,-000.326,+000.947,+009.701,,250,-28,-417
+000.300,-000.150,-000.250,-000.326,+000.947,+009.701,,250,-28,-417
+000.300,-000.150,-000.250,-000.326,+000.947,+009.701,,251,-26,-416
+000.300,-000.150,-000.250,-000.326,+000.947,+009.701,,251,-26,-416
+000.250,-000.150,-000.200,-000.326,+000.947,+009.701,,251,-26,-416
+000.250,-000.150,-000.200,-000.326,+000.947,+009.701,,251,-26,-416
+000.250,-000.150,-000.200,-000.326,+000.947,+009.701,,251,-26,-416
+000.250,-000.150,-000.200,-000.326,+000.947,+009.701,,251,-26,-416
+000.250,-000.100,-000.200,-000.326,+000.947,+009.701,,251,-26,-416
+000.250,-000.100,-000.200,-000.326,+000.947,+009.701,,251,-26,-416
+000.250,-000.050,-000.200,-000.326,+000.947,+009.701,,251,-26,-416
+000.250,-000.050,-000.200,-000.326,+000.947,+009.701,,251,-26,-416
+000.250,+000.000,-000.150,-000.326,+000.947,+009.701,,251,-26,-416
+000.250,+000.000,-000.150,-000.326,+000.947,+009.701,,251,-26,-416
+000.250,+000.000,-000.200,-000.326,+000.947,+009.701,,251,-26,-416
+000.250,+000.000,-000.200,-000.326,+000.947,+009.701,,251,-26,-416
+000.200,+000.050,-000.200,-000.326,+000.947,+009.701,,251,-26,-416
+000.200,+000.050,-000.200,-000.326,+000.947,+009.701,,251,-26,-416
+000.150,+000.050,-000.250,-000.326,+000.947,+009.701,,252,-26,-417
+000.150,+000.050,-000.250,-000.326,+000.947,+009.701,,252,-26,-417
+000.150,+000.050,-000.250,-000.293,+000.947,+009.668,,252,-26,-417
+000.150,+000.050,-000.250,-000.293,+000.947,+009.668,,252,-26,-417
+000.100,+000.000,-000.300,-000.293,+000.947,+009.668,,252,-26,-417
+000.100,+000.000,-000.300,-000.293,+000.947,+009.668,,252,-26,-417
+000.050,+000.000,-000.350,-000.293,+000.947,+009.668,,252,-26,-417
+000.050,+000.000,-000.350,-000.293,+000.947,+009.668,,252,-26,-417
+000.000,-000.050,-000.350,-000.293,+000.947,+009.701,,252,-26,-417
+000.000,-000.050,-000.350,-000.293,+000.947,+009.701,,252,-26,-417
+000.050,-000.100,-000.350,-000.293,+000.947,+009.701,,252,-26,-417
+000.050,-000.100,-000.350,-000.293,+000.947,+009.701,,252,-26,-417
+000.050,-000.150,-000.350,-000.293,+000.947,+009.701,,252,-26,-417
+000.050,-000.150,-000.350,-000.293,+000.947,+009.701,,252,-26,-417
+000.100,-000.150,-000.300,-000.293,+000.947,+009.701,,252,-26,-417
+000.100,-000.150,-000.300,-000.293,+000.947,+009.701,,252,-26,-417
+000.150,-000.150,-000.300,-000.293,+000.947,+009.701,,251,-24,-416
+000.150,-000.150,-000.300,-000.293,+000.947,+009.701,,251,-24,-416
+000.200,-000.150,-000.250,-000.293,+000.947,+009.701,,251,-24,-416
+000.200,-000.150,-000.250,-000.293,+000.947,+009.701,,251,-24,-416
+000.250,-000.100,-000.200,-000.293,+000.947,+009.701,,251,-24,-416
+000.250,-000.100,-000.200,-000.293,+000.947,+009.701,,251,-24,-416
+000.250,-000.100,-000.200,-000.293,+000.947,+009.701,,251,-24,-416
+000.250,-000.100,-000.200,-000.293,+000.947,+009.701,,251,-24,-416
+000.250,-000.050,-000.150,-000.293,+000.947,+009.668,,251,-24,-416
+000.250,-000.050,-000.150,-000.293,+000.947,+009.668,,251,-24,-416
+000.300,-000.050,-000.150,-000.293,+000.947,+009.668,,251,-24,-416
+000.300,-000.050,-000.150,-000.293,+000.947,+009.668,,251,-24,-416
+000.250,-000.050,-000.150,-000.293,+000.947,+009.668,,251,-24,-416
+000.250,-000.050,-000.150,-000.293,+000.947,+009.668,,251,-24,-416
+000.200,+000.000,-000.100,-000.293,+000.947,+009.668,,251,-24,-416
+000.200,+000.000,-000.100,-000.293,+000.947,+009.668,,251,-24,-416
+000.200,+000.050,-000.100,-000.293,+000.947,+009.668,,253,-29,-416
+000.200,+000.050,-000.100,-000.293,+000.947,+009.668,,253,-29,-416
+000.150,+000.100,-000.100,-000.293,+000.947,+009.668,,253,-29,-416
+000.150,+000.100,-000.100,-000.293,+000.947,+009.668,,253,-29,-416
+000.150,+000.100,-000.150,-000.293,+000.947,+009.668,,253,-29,-416
+000.150,+000.100,-000.150,-000.293,+000.947,+009.668,,253,-29,-416
+000.150,+000.100,-000.150,-000.293,+000.947,+009.668,,253,-29,-416
+000.150,+000.100,-000.150,-000.293,+000.947,+009.668,,253,-29,-416
+000.150,+000.150,-000.200,-000.293,+000.947,+009.668,,253,-29,-416
+000.150,+000.150,-000.200,-000.293,+000.947,+009.668,,253,-29,-416
+000.150,+000.100,-000.200,-000.293,+000.947,+009.668,,253,-29,-416
+000.150,+000.100,-000.200,-000.293,+000.947,+009.668,,253,-29,-416
+000.150,+000.100,-000.200,-000.293,+000.947,+009.668,,253,-29,-416
+000.150,+000.100,-000.200,-000.293,+000.947,+009.668,,253,-29,-416
+000.150,+000.050,-000.200,-000.293,+000.947,+009.668,,253,-29,-416
+000.150,+000.050,-000.200,-000.293,+000.947,+009.668,,253,-29,-416
+000.150,+000.050,-000.150,-000.293,+000.947,+009.668,,253,-29,-416
+000.150,+000.050,-000.150,-000.293,+000.947,+009.668,,253,-27,-416
+000.100,+000.050,-000.100,-000.293,+000.947,+009.668,,253,-27,-416
+000.100,+000.050,-000.100,-000.293,+000.947,+009.668,,253,-27,-416
+000.100,+000.050,-000.050,-000.293,+000.947,+009.668,,253,-27,-416
+000.100,+000.050,-000.050,-000.293,+000.947,+009.668,,253,-27,-416
+000.100,+000.050,-000.050,-000.293,+000.947,+009.668,,253,-27,-416
+000.100,+000.050,-000.050,-000.293,+000.947,+009.668,,253,-27,-416
+000.150,+000.100,-000.050,-000.293,+000.947,+009.668,,253,-27,-416
+000.150,+000.100,-000.050,-000.293,+000.947,+009.668,,253,-27,-416
+000.150,+000.100,-000.050,-000.293,+000.947,+009.668,,253,-27,-416
+000.150,+000.100,-000.050,-000.293,+000.947,+009.668,,253,-27,-416
+000.150,+000.100,-000.050,-000.293,+000.947,+009.668,,253,-27,-416
+000.150,+000.100,-000.050,-000.293,+000.947,+009.668,,253,-27,-416
+000.150,+000.050,-000.100,-000.293,+000.947,+009.668,,253,-27,-416
+000.150,+000.050,-000.100,-000.293,+000.947,+009.668,,253,-27,-416
+000.200,+000.050,-000.150,-000.293,+000.947,+009.668,,253,-27,-416
+000.200,+000.050,-000.150,-000.293,+000.947,+009.668,,252,-28,-415
+000.200,+000.050,-000.150,-000.293,+000.947,+009.668,,252,-28,-415
+000.200,+000.050,-000.150,-000.293,+000.947,+009.668,,252,-28,-415
+000.200,+000.000,-000.200,-000.293,+000.947,+009.668,,252,-28,-415
+000.200,+000.000,-000.200,-000.293,+000.947,+009.668,,252,-28,-415
+000.150,+000.000,-000.150,-000.293,+000.947,+009.668,,252,-28,-415
+000.150,+000.000,-000.150,-000.293,+000.947,+009.668,,252,-28,-415
+000.100,-000.050,-000.150,-000.293,+000.947,+009.668,,252,-28,-415
+000.100,-000.050,-000.150,-000.293,+000.947,+009.668,,252,-28,-415
+000.050,-000.100,-000.150,-000.293,+000.947,+009.668,,252,-28,-415
+000.050,-000.100,-000.150,-000.293,+000.947,+009.668,,252,-28,-415
+000.050,-000.100,-000.150,-000.293,+000.947,+009.701,,252,-28,-415
+000.050,-000.100,-000.150,-000.293,+000.947,+009.701,,252,-28,-415
+000.000,-000.150,-000.100,-000.293,+000.947,+009.701,,252,-28,-415
+000.000,-000.150,-000.100,-000.293,+000.947,+009.701,,252,-28,-415
+000.000,-000.200,-000.100,-000.293,+000.947,+009.701,,252,-28,-415
+000.000,-000.200,-000.100,-000.293,+000.947,+009.701,,250,-26,-417
+000.050,-000.250,-000.100,-000.293,+000.947,+009.701,,250,-26,-417
+000.050,-000.250,-000.100,-000.293,+000.947,+009.701,,250,-26,-417
+000.100,-000.250,-000.050,-000.293,+000.947,+009.701,,250,-26,-417
+000.100,-000.250,-000.050,-000.293,+000.947,+009.701,,250,-26,-417
+000.150,-000.250,-000.050,-000.293,+000.947,+009.701,,250,-26,-417
+000.150,-000.250,-000.050,-000.293,+000.947,+009.701,,250,-26,-417
+000.200,-000.250,-000.050,-000.293,+000.947,+009.668,,250,-26,-417
+000.200,-000.250,-000.050,-000.293,+000.947,+009.668,,250,-26,-417
+000.250,-000.200,-000.100,-000.293,+000.947,+009.668,,250,-26,-417
+000.250,-000.200,-000.100,-000.293,+000.947,+009.668,,250,-26,-417
+000.250,-000.150,-000.100,-000.293,+000.947,+009.668,,250,-26,-417
+000.250,-000.150,-000.100,-000.293,+000.947,+009.668,,250,-26,-417
+000.250,-000.100,-000.100,-000.293,+000.947,+009.668,,250,-26,-417
+000.250,-000.100,-000.100,-000.293,+000.947,+009.668,,250,-26,-417
+000.250,-000.050,-000.100,-000.293,+000.947,+009.668,,250,-26,-417
+000.250,-000.050,-000.100,-000.293,+000.947,+009.668,,253,-27,-417
+000.200,+000.000,-000.150,-000.293,+000.947,+009.668,,253,-27,-417
+000.200,+000.000,-000.150,-000.293,+000.947,+009.668,,253,-27,-417
+000.200,+000.050,-000.100,-000.261,+000.947,+009.701,,253,-27,-417
+000.200,+000.050,-000.100,-000.261,+000.947,+009.701,,253,-27,-417
+000.150,+000.050,-000.100,-000.261,+000.947,+009.701,,253,-27,-417
+000.150,+000.050,-000.100,-000.261,+000.947,+009.701,,253,-27,-417
+000.150,+000.050,-000.100,-000.261,+000.947,+009.701,,253,-27,-417
+000.150,+000.050,-000.100,-000.261,+000.947,+009.701,,253,-27,-417
+000.150,+000.050,-000.100,-000.293,+000.947,+009.701,,253,-27,-417
+000.150,+000.050,-000.100,-000.293,+000.947,+009.701,,253,-27,-417
+000.150,+000.050,-000.100,-000.293,+000.947,+009.701,,253,-27,-417
+000.150,+000.050,-000.100,-000.293,+000.947,+009.701,,253,-27,-417
+000.150,+000.000,-000.100,-000.293,+000.947,+009.701,,253,-27,-417
+000.150,+000.000,-000.100,-000.293,+000.947,+009.701,,253,-27,-417
+000.150,-000.050,-000.100,-000.293,+000.947,+009.701,,253,-27,-417
+000.150,-000.050,-000.100,-000.293,+000.947,+009.701,,253,-27,-417
+000.150,-000.050,-000.100,-000.293,+000.947,+009.701,,251,-26,-413
+000.150,-000.050,-000.100,-000.293,+000.947,+009.701,,251,-26,-413
+000.150,-000.100,-000.100,-000.293,+000.947,+009.701,,251,-26,-413
+000.150,-000.100,-000.100,-000.293,+000.947,+009.701,,251,-26,-413
+000.150,-000.100,-000.100,-000.293,+000.947,+009.701,,251,-26,-413
+000.150,-000.100,-000.100,-000.293,+000.947,+009.701,,251,-26,-413
