-0.404567	-0.158825	-0.336150	0.000000	0.000000	0.000000	572.500000	362.500000	-471.500000	17.138672	-8.794556	-122.486573	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	140	153	810	3
-0.403171	-0.155334	-0.333707	0.000000	0.000000	0.000000	572.500000	362.500000	-471.500000	17.111206	-8.800049	-122.508546	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	140	153	811	3
-0.416785	-0.152193	-0.331263	0.000000	0.000000	0.000000	572.500000	362.500000	-471.500000	17.001343	-8.827515	-122.596436	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	141	154	812	3
-0.425511	-0.154287	-0.330565	0.000000	0.000000	0.000000	572.500000	362.500000	-471.500000	16.957398	-8.838501	-122.640382	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	141	154	813	3
-0.406662	-0.146608	-0.329867	0.000000	0.000000	0.000000	556.300000	387.500000	-447.000000	16.918945	-8.843994	-122.673341	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	141	154	814	3
-0.417832	-0.161617	-0.327773	0.000000	0.000000	0.000000	556.300000	387.500000	-447.000000	16.875000	-8.854981	-122.711793	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	141	154	815	3
-0.412247	-0.150447	-0.326726	0.000000	0.000000	0.000000	556.300000	387.500000	-447.000000	16.858521	-8.854981	-122.728272	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	141	154	816	3
-0.412247	-0.150447	-0.326726	0.000000	0.000000	0.000000	556.300000	387.500000	-447.000000	16.836548	-8.860474	-122.744752	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	141	154	817	3
-0.414341	-0.147655	-0.323235	0.000000	0.000000	0.000000	556.300000	387.500000	-447.000000	16.792603	-8.865967	-122.788697	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	141	154	818	3
-0.416785	-0.146608	-0.317650	0.000000	0.000000	0.000000	556.300000	387.500000	-447.000000	16.776123	-8.871460	-122.805177	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	141	154	819	3
-0.415039	-0.143815	-0.322537	0.000000	0.000000	0.000000	556.300000	387.500000	-447.000000	16.737671	-8.876953	-122.838136	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	141	154	820	3
-0.423766	-0.145560	-0.320442	0.000000	0.000000	0.000000	549.800000	420.800000	-445.300000	16.693726	-8.882446	-122.876588	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	141	154	821	3
-0.398982	-0.122871	-0.229336	0.000000	0.000000	0.000000	568.600000	363.500000	-474.700000	15.023804	-8.876953	-124.238892	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	142	155	822	3
-0.392699	-0.116588	-0.231431	-1.199520	-1.842400	-9.517760	568.600000	363.500000	-474.700000	14.979859	-8.876953	-124.260865	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	142	155	823	3
