-0.00,-0.00,0.00,0.11,-0.00,-9.76,317.20,465.60,402.00,0.03,0.66,-157.93,0,0,0.000,0.000,0.000,0.00,0.00,0.00,110,2,0
0.00,0.00,0.00,0.11,-0.00,-9.75,317.40,464.60,402.10,0.03,0.66,-157.93,0,0,0.000,0.000,0.000,0.00,0.00,0.00,108,3,0
0.00,-0.00,0.00,0.13,-0.03,-9.75,317.90,465.00,401.60,0.03,0.66,-157.93,0,0,0.000,0.000,0.000,0.00,0.00,0.00,109,4,0
-0.00,-0.00,0.00,0.13,0.02,-9.75,317.60,465.00,402.50,0.03,0.66,-157.93,0,0,0.000,0.000,0.000,0.00,0.00,0.00,109,5,0
-0.00,0.00,-0.00,0.11,-0.00,-9.75,317.70,464.80,401.10,0.03,0.67,-157.93,0,0,0.000,0.000,0.000,0.00,0.00,0.00,110,6,0
0.00,0.00,0.00,0.14,-0.03,-9.74,317.60,465.70,402.70,0.03,0.67,-157.93,0,0,0.000,0.000,0.000,0.00,0.00,0.00,108,7,0
-0.00,-0.00,-0.00,0.09,0.01,-9.73,317.80,466.10,402.00,0.03,0.67,-157.93,0,0,0.000,0.000,0.000,0.00,0.00,0.00,110,8,0
0.00,-0.00,0.01,0.11,-0.00,-9.74,317.40,465.80,402.80,0.03,0.67,-157.93,0,0,0.000,0.000,0.000,0.00,0.00,0.00,109,9,0
0.00,0.00,0.00,0.13,-0.02,-9.74,318.30,464.90,401.20,0.03,0.67,-157.93,0,0,0.000,0.000,0.000,0.00,0.00,0.00,108,10,0
0.00,-0.00,-0.00,0.12,-0.01,-9.75,317.60,465.30,402.00,0.03,0.67,-157.93,0,0,0.000,0.000,0.000,0.00,0.00,0.00,110,11,0
-0.00,-0.00,0.00,0.12,-0.00,-9.77,317.00,466.40,402.90,0.03,0.67,-157.93,0,0,0.000,0.000,0.000,0.00,0.00,0.00,110,12,0
0.00,-0.00,-0.00,0.13,-0.02,-9.75,317.90,464.90,400.80,0.03,0.67,-157.93,0,0,0.000,0.000,0.000,0.00,0.00,0.00,110,13,0
-0.00,-0.00,-0.00,0.13,-0.02,-9.74,316.90,465.80,403.20,0.03,0.67,-157.93,0,0,0.000,0.000,0.000,0.00,0.00,0.00,111,14,0
-0.00,-0.00,-0.00,0.11,-0.02,-9.76,318.20,465.90,401.30,0.03,0.67,-157.93,0,0,0.000,0.000,0.000,0.00,0.00,0.00,111,15,0
-0.00,0.00,0.00,0.10,-0.03,-9.75,317.00,465.10,403.00,0.03,0.67,-157.93,0,0,0.000,0.000,0.000,0.00,0.00,0.00,109,16,0
0.00,-0.00,-0.00,0.12,-0.02,-9.76,318.20,463.80,401.50,0.03,0.67,-157.93,0,0,0.000,0.000,0.000,0.00,0.00,0.00,110,17,0
0.00,0.00,-0.00,0.12,-0.04,-9.75,317.20,465.30,402.20,0.03,0.67,-157.93,0,0,0.000,0.000,0.000,0.00,0.00,0.00,109,18,0
